Zona;Sede;Año;Mes;Ingresos;Costos;Ut_Bruta;Ut_Operativa;Empl_Operativo;Hrs_Reales;Hrs_Posibles;Nivel_rentab
Zonas Secundarias;Barranquilla Circunvalar;2022;nov;93562846;48422205;45140641;-9461191;10;606;1640;Perdida
Zonas Secundarias;Barranquilla Circunvalar;2022;dic;117157663;58717848;58439815;30700914;11;726;1000;Media
Zonas Secundarias;Barranquilla Circunvalar;2023;ene;126629644;76729620;49900024;9231313;11;782;1000;Baja
Zonas Secundarias;Barranquilla Circunvalar;2023;feb;99695563;60897413;38798150;10759072;11;574;1000;Baja
Zonas Secundarias;Barranquilla Circunvalar;2023;mar;162649676;91091573;71558103;-20741596;11;974;1000;Perdida
Zonas Secundarias;Barranquilla Circunvalar;2023;abr;151003874;78297444;72706430;22780596;12;824;1000;Baja
Zonas Secundarias;Barranquilla Circunvalar;2023;may;161216972;89062671;72154301;-38402138;12;903;1000;Perdida
Zonas Secundarias;Barranquilla Circunvalar;2023;jun;150090769;79029391;71061378;12989350;10;869;1000;Baja
Zonas Secundarias;Barranquilla Circunvalar;2023;jul;309898532;185926719;123971813;3659624;10;2294;1000;Baja
Zonas Secundarias;Barranquilla Circunvalar;2023;ago;419748604;195769758;223978846;116479900;24;3278;3240;Media
Zonas Secundarias;Barranquilla Circunvalar;2023;sep;472815042;249164827;223650215;100586528;23;3509;3040;Baja
Zonas Secundarias;Barranquilla Circunvalar;2023;oct;384947106;191725650;193221456;58132667;22;2890;2880;Baja
Zonas Secundarias;Barranquilla Circunvalar;2023;nov;445197796;239162215;206035581;76086249;22;3684;2880;Baja
Zonas Secundarias;Barranquilla Circunvalar;2023;dic;372904484;209394353;163510131;57814639;22;2678;2880;Baja
Zonas Secundarias;Barranquilla Circunvalar;2024;ene;410778302;234805604;175972698;12246290;21;3084;2720;Baja
Zonas Secundarias;Barranquilla Circunvalar;2024;feb;363697775;158722474;204975301;93983867;21;2673;2720;Media
Zonas Secundarias;Barranquilla Circunvalar;2024;mar;398641130;221484063;177157067;-5195763;21;2967;2720;Perdida
Zonas Secundarias;Barranquilla Circunvalar;2024;abr;517413017;200493429;316919588;128424881;21;3526;2560;Media
Zonas Secundarias;Barranquilla Circunvalar;2024;may;464667404;249959164;214708240;14347910;20;3280;2560;Baja
Zonas Secundarias;Barranquilla Circunvalar;2024;jun;467623204;192488639;275134565;89422523;20;3187;2560;Baja
Zonas Secundarias;Barranquilla Circunvalar;2024;jul;411024207;240253281;170770926;19938454;21;2812;2720;Baja
Zonas Secundarias;Barranquilla Circunvalar;2024;ago;396820017;194077463;202742554;21489744;21;2553;2720;Baja
Zonas Secundarias;Barranquilla Circunvalar;2024;sep;469939319;218530506;251408813;65878813;22;3310;2560;Baja
Zonas Secundarias;Barranquilla Circunvalar;2024;oct;481755017;190859392;290895625;110350192;24;3359;2880;Media
Zonas Secundarias;Barranquilla Circunvalar;2024;nov;431509517;205744988;225764529;54733936;25;2646;2880;Baja
Zonas Secundarias;Barranquilla Circunvalar;2024;dic;472701491;400492970;72208521;-147416312;26;2945;3040;Perdida
Zonas Secundarias;Barranquilla Prado;2021;ene;94755158;30645345;64109813;29287556;3;585;570;Media
Zonas Secundarias;Barranquilla Prado;2021;feb;72049206;25538693;46510513;3981661;4;423;570;Baja
Zonas Secundarias;Barranquilla Prado;2021;mar;106272800;32363137;73909663;23801072;4;679;570;Media
Zonas Secundarias;Barranquilla Prado;2021;abr;65934471;24720218;41214253;3763304;4;403;570;Baja
Zonas Secundarias;Barranquilla Prado;2021;may;62693561;22984362;39709199;1228143;4;383;570;Baja
Zonas Secundarias;Barranquilla Prado;2021;jun;110666058;36888344;73777714;29371503;4;745;570;Media
Zonas Secundarias;Barranquilla Prado;2021;jul;106751130;37673597;69077533;17091115;4;711;570;Baja
Zonas Secundarias;Barranquilla Prado;2021;ago;91814724;30576461;61238263;24932440;4;585;570;Media
Zonas Secundarias;Barranquilla Prado;2021;sep;89981896;31941700;58040196;23667823;4;554;570;Media
Zonas Secundarias;Barranquilla Prado;2021;oct;89233721;29038326;60195395;17470136;4;517;570;Baja
Zonas Secundarias;Barranquilla Prado;2021;nov;90228187;34938770;55289417;-5074091;4;494;570;Perdida
Zonas Secundarias;Barranquilla Prado;2021;dic;105732089;33786311;71945778;21451095;4;603;570;Baja
Zonas Secundarias;Barranquilla Prado;2022;ene;94656375;35373510;59282865;19235939;4;504;570;Baja
Zonas Secundarias;Barranquilla Prado;2022;feb;88678299;31504887;57173412;17894326;4;488;570;Baja
Zonas Secundarias;Barranquilla Prado;2022;mar;109039351;34727859;74311492;29213345;4;590;570;Media
Zonas Secundarias;Barranquilla Prado;2022;abr;111221994;36680929;74541065;33598918;4;594;570;Media
Zonas Secundarias;Barranquilla Prado;2022;may;110096214;35826200;74270014;29445259;4;572;570;Media
Zonas Secundarias;Barranquilla Prado;2022;jun;107735597;36638036;71097561;23889792;4;552;570;Media
Zonas Secundarias;Barranquilla Prado;2022;jul;115860415;39223454;76636961;27170360;4;575;570;Media
Zonas Secundarias;Barranquilla Prado;2022;ago;139410161;48297352;91112809;32916027;5;727;570;Media
Zonas Secundarias;Barranquilla Prado;2022;sep;111929593;41569198;70360395;4012711;5;562;570;Baja
Zonas Secundarias;Barranquilla Prado;2022;oct;107433420;39224290;68209130;29786010;5;536;570;Media
Zonas Secundarias;Barranquilla Prado;2022;nov;104339912;36503887;67836025;668705;4;535;570;Perdida
Zonas Secundarias;Barranquilla Prado;2022;dic;109973690;30452614;79521076;26474331;6;563;570;Media
Zonas Secundarias;Barranquilla Prado;2023;ene;75609283;36704881;38904402;-688295;6;338;570;Perdida
Zonas Secundarias;Barranquilla Prado;2023;feb;83131833;36349085;46782748;-3195585;5;385;570;Perdida
Zonas Secundarias;Barranquilla Prado;2023;mar;133037643;50942563;82095080;40471134;5;624;570;Media
Zonas Secundarias;Barranquilla Prado;2023;abr;106770941;41064947;65705994;21362364;5;477;570;Baja
Zonas Secundarias;Barranquilla Prado;2023;may;105534343;47730292;57804051;9390569;5;505;570;Baja
Zonas Secundarias;Barranquilla Prado;2023;jun;106707002;43355693;63351309;10991812;4;505;570;Baja
Zonas Secundarias;Barranquilla Prado;2023;jul;113267660;45060730;68206930;-4811518;4;548;570;Perdida
Zonas Secundarias;Barranquilla Prado;2023;ago;110978901;45578024;65400877;3121563;4;512;570;Baja
Zonas Secundarias;Barranquilla Prado;2023;sep;92558092;35121373;57436719;-8120144;4;458;570;Perdida
Zonas Secundarias;Barranquilla Prado;2023;oct;94922034;38084402;56837632;-10630960;4;449;570;Perdida
Zonas Secundarias;Barranquilla Prado;2023;nov;112954230;47857886;65096344;6262985;4;517;570;Baja
Zonas Secundarias;Barranquilla Prado;2023;dic;114037689;34896474;79141215;22646083;4;496;570;Baja
Zonas Secundarias;Barranquilla Prado;2024;ene;121926805;44466085;77460720;18493430;4;561;570;Baja
Zonas Secundarias;Barranquilla Prado;2024;feb;70630073;31868087;38761986;-7484920;4;291;570;Perdida
Zonas Secundarias;Barranquilla Prado;2024;mar;22351355;20649710;1701645;-55792426;4;82;570;Perdida
Zonas Secundarias;Barranquilla Prado;2024;abr;5495348;11692369;-6197021;-90419287;4;5;570;Perdida
Zonas Secundarias;Barranquilla Prado;2024;may;674062;19158586;-18484524;-59536378;4;1;570;Perdida
Zonas Secundarias;Barranquilla Prado;2024;jun;97355812;51981078;45374734;-26038295;4;418;570;Perdida
Zonas Secundarias;Barranquilla Prado;2024;jul;112039863;44875995;67163868;6668269;4;490;570;Baja
Zonas Secundarias;Barranquilla Prado;2024;ago;106894814;41258164;65636650;9669535;4;492;570;Baja
Zonas Secundarias;Barranquilla Prado;2024;sep;99179826;39655776;59524050;-6677124;4;428;570;Perdida
Zonas Secundarias;Barranquilla Prado;2024;oct;119001647;55712158;63289489;21151741;6;536;730;Baja
Zonas Secundarias;Barranquilla Prado;2024;nov;111850627;52645397;59205230;6915267;6;484;730;Baja
Zonas Secundarias;Barranquilla Prado;2024;dic;157270910;59121397;98149513;39637138;6;635;730;Media
Zonas Secundarias;Cartagena;2021;ene;218399588;130402200;87997388;-40776009;15;1642;1980;Perdida
Zonas Secundarias;Cartagena;2021;feb;235579447;107600771;127978676;31451052;14;1945;1840;Baja
Zonas Secundarias;Cartagena;2021;mar;280859129;124555910;156303219;32955507;15;2524;1980;Baja
Zonas Secundarias;Cartagena;2021;abr;237367599;116827239;120540360;16972361;15;2058;1980;Baja
Zonas Secundarias;Cartagena;2021;may;182551883;111946675;70605208;-37266220;16;1558;1980;Perdida
Zonas Secundarias;Cartagena;2021;jun;249101509;121747183;127354326;22439581;17;2099;1980;Baja
Zonas Secundarias;Cartagena;2021;jul;258894064;123585832;135308232;11693978;17;2215;1980;Baja
Zonas Secundarias;Cartagena;2021;ago;254643987;120959186;133684801;17594819;18;2221;1980;Baja
Zonas Secundarias;Cartagena;2021;sep;273529721;135501609;138028112;15895448;17;2340;1980;Baja
Zonas Secundarias;Cartagena;2021;oct;272143754;124183441;147960313;13959358;17;2311;1820;Baja
Zonas Secundarias;Cartagena;2021;nov;277107165;128805139;148302026;25018674;17;2374;1980;Baja
Zonas Secundarias;Cartagena;2021;dic;255612785;119919142;135693643;4549320;18;2226;1980;Baja
Zonas Secundarias;Cartagena;2022;ene;235186405;118326019;116860386;7755030;18;1980;1980;Baja
Zonas Secundarias;Cartagena;2022;feb;268601754;125704739;142897015;21025580;18;2382;1980;Baja
Zonas Secundarias;Cartagena;2022;mar;267236350;130244143;136992207;27255900;20;2182;1980;Baja
Zonas Secundarias;Cartagena;2022;abr;273701583;137966146;135735437;-3686267;21;2251;2140;Perdida
Zonas Secundarias;Cartagena;2022;may;265862537;127257864;138604673;3497661;20;2119;2140;Baja
Zonas Secundarias;Cartagena;2022;jun;289032208;136157197;152875011;31955430;20;2386;2140;Baja
Zonas Secundarias;Cartagena;2022;jul;261042311;134019935;127022376;-5185816;19;1841;2140;Perdida
Zonas Secundarias;Cartagena;2022;ago;275374688;150189238;125185450;-18484781;19;2194;2140;Perdida
Zonas Secundarias;Cartagena;2022;sep;266598574;134583100;132015474;1693555;18;2074;1980;Perdida
Zonas Secundarias;Cartagena;2022;oct;212505068;117572400;94932668;-15836076;18;1509;1980;Perdida
Zonas Secundarias;Cartagena;2022;nov;256262685;122415163;133847522;38021776;16;2009;2460;Baja
Zonas Secundarias;Cartagena;2022;dic;305439655;123971669;181467986;12303381;20;2150;1980;Baja
Zonas Secundarias;Cartagena;2023;ene;331947656;152766418;179181238;53918309;20;2653;2180;Baja
Zonas Secundarias;Cartagena;2023;feb;290363836;156254633;134109203;11591826;20;2095;2340;Baja
Zonas Secundarias;Cartagena;2023;mar;345833817;178019180;167814637;36327179;21;2636;2540;Baja
Zonas Secundarias;Cartagena;2023;abr;281224941;158037561;123187380;23068388;21;1957;2540;Baja
Zonas Secundarias;Cartagena;2023;may;292323078;160127515;132195563;-31068658;21;2182;2540;Perdida
Zonas Secundarias;Cartagena;2023;jun;276262839;156049699;120213140;-42828642;20;2038;2340;Perdida
Zonas Secundarias;Cartagena;2023;jul;296659947;174576280;122083667;-23861653;21;2078;2500;Perdida
Zonas Secundarias;Cartagena;2023;ago;308807049;179354176;129452873;-20179270;24;2125;2500;Perdida
Zonas Secundarias;Cartagena;2023;sep;325179695;145881420;179298275;48700850;22;2205;2180;Baja
Zonas Secundarias;Cartagena;2023;oct;241996974;165769098;76227876;-87941101;21;1589;2180;Perdida
Zonas Secundarias;Cartagena;2023;nov;322151677;166616031;155535646;-3809506;20;2114;2020;Perdida
Zonas Secundarias;Cartagena;2023;dic;342026178;168335223;173690955;8443325;20;2145;2020;Baja
Zonas Secundarias;Cartagena;2024;ene;308292925;174463048;133829877;-5222689;19;2084;2020;Perdida
Zonas Secundarias;Cartagena;2024;feb;303404124;157737354;145666770;8947126;17;1946;2020;Baja
Zonas Secundarias;Cartagena;2024;mar;283769599;157723930;126045669;-30026115;16;1687;2020;Perdida
Zonas Secundarias;Cartagena;2024;abr;353811916;173053766;180758150;15018635;20;2314;2180;Baja
Zonas Secundarias;Cartagena;2024;may;341354501;170151152;171203349;22728750;20;2270;2180;Baja
Zonas Secundarias;Cartagena;2024;jun;267879217;166708648;101170569;-44761399;21;1395;2340;Perdida
Zonas Secundarias;Cartagena;2024;jul;326905566;205890650;121014916;-51407810;20;2021;2180;Perdida
Zonas Secundarias;Cartagena;2024;ago;368698152;180575032;188123120;18178717;22;2289;2500;Baja
Zonas Secundarias;Cartagena;2024;sep;293565142;159602138;133963004;-12569960;20;1757;2500;Perdida
Zonas Secundarias;Cartagena;2024;oct;311728412;161517212;150211200;458578;18;2016;2340;Perdida
Zonas Secundarias;Cartagena;2024;nov;281046935;131826049;149220886;-727609;19;1775;2340;Perdida
Zonas Secundarias;Cartagena;2024;dic;338419579;174144138;164275441;20991589;19;1958;2340;Baja
Zonas Secundarias;Cartagena Express;2021;ene;73021839;30705183;42316656;24097268;4;407;570;Media
Zonas Secundarias;Cartagena Express;2021;feb;67778005;34265841;33512164;14035254;4;365;570;Baja
Zonas Secundarias;Cartagena Express;2021;mar;64417396;28859336;35558060;15597629;4;413;570;Media
Zonas Secundarias;Cartagena Express;2021;abr;68596631;31290519;37306112;17997084;4;433;570;Media
Zonas Secundarias;Cartagena Express;2021;may;49829506;25915236;23914270;5331802;4;338;570;Baja
Zonas Secundarias;Cartagena Express;2021;jun;58987653;27466839;31520814;9805756;3;365;570;Baja
Zonas Secundarias;Cartagena Express;2021;jul;67611860;27979407;39632453;21454734;3;392;570;Media
Zonas Secundarias;Cartagena Express;2021;ago;78019388;30205967;47813421;27670344;3;490;570;Media
Zonas Secundarias;Cartagena Express;2021;sep;81998548;29462042;52536506;33309805;3;524;570;Media
Zonas Secundarias;Cartagena Express;2021;oct;85566307;29576476;55989831;30368589;4;551;570;Media
Zonas Secundarias;Cartagena Express;2021;nov;80799440;33316490;47482950;21649503;4;490;570;Media
Zonas Secundarias;Cartagena Express;2021;dic;81260708;28582418;52678290;25975911;4;503;570;Media
Zonas Secundarias;Cartagena Express;2022;ene;70996134;32168898;38827236;16691983;4;431;570;Media
Zonas Secundarias;Cartagena Express;2022;feb;80161699;30667056;49494643;35816141;4;488;570;Alta
Zonas Secundarias;Cartagena Express;2022;mar;90104869;38752386;51352483;29148357;4;544;570;Media
Zonas Secundarias;Cartagena Express;2022;abr;83725866;34095472;49630394;30922411;4;500;570;Media
Zonas Secundarias;Cartagena Express;2022;may;109059339;44997872;64061467;43199536;4;622;570;Media
Zonas Secundarias;Cartagena Express;2022;jun;90616375;37446502;53169873;33035383;4;523;570;Media
Zonas Secundarias;Cartagena Express;2022;jul;94840961;39356842;55484119;34947284;4;529;570;Media
Zonas Secundarias;Cartagena Express;2022;ago;93024825;35976902;57047923;28077850;5;522;570;Media
Zonas Secundarias;Cartagena Express;2022;sep;115275898;48555319;66720579;47027286;6;656;570;Media
Zonas Secundarias;Cartagena Express;2022;oct;111499727;50345188;61154539;39462409;6;594;570;Media
Zonas Secundarias;Cartagena Express;2022;nov;108020205;56589446;51430759;34739919;6;586;570;Media
Zonas Secundarias;Cartagena Express;2022;dic;125580831;44477712;81103119;57513217;6;695;570;Alta
Zonas Secundarias;Cartagena Express;2023;ene;134317609;61652377;72665232;51021931;6;684;570;Media
Zonas Secundarias;Cartagena Express;2023;feb;149505924;65184391;84321533;58007903;6;852;570;Media
Zonas Secundarias;Cartagena Express;2023;mar;139451861;66717564;72734297;52615417;6;777;570;Media
Zonas Secundarias;Cartagena Express;2023;abr;123741004;58972645;64768359;38939048;6;649;570;Media
Zonas Secundarias;Cartagena Express;2023;may;127278100;66850809;60427291;26797806;6;618;570;Baja
Zonas Secundarias;Cartagena Express;2023;jun;134587803;66848470;67739333;43723194;6;676;570;Media
Zonas Secundarias;Cartagena Express;2023;jul;124150498;54092441;70058057;28608677;6;657;570;Media
Zonas Secundarias;Cartagena Express;2023;ago;81746176;42481761;39264415;10807064;5;386;570;Baja
Zonas Secundarias;Cartagena Express;2023;sep;98769633;42121286;56648347;30179350;5;493;570;Media
Zonas Secundarias;Cartagena Express;2023;oct;96442154;45404348;51037806;23739443;5;487;570;Media
Zonas Secundarias;Cartagena Express;2023;nov;91526219;45630173;45896046;14159074;5;430;570;Baja
Zonas Secundarias;Cartagena Express;2023;dic;112005231;35198522;76806709;40000841;5;521;570;Media
Zonas Secundarias;Cartagena Express;2024;ene;103851916;52052234;51799682;26129486;5;469;570;Media
Zonas Secundarias;Cartagena Express;2024;feb;108702863;52873381;55829482;28941889;5;501;570;Media
Zonas Secundarias;Cartagena Express;2024;mar;77076454;43496889;33579565;8238785;4;335;410;Baja
Zonas Secundarias;Cartagena Express;2024;abr;75128739;35518890;39609849;19538830;4;266;410;Media
Zonas Secundarias;Cartagena Express;2024;may;68443500;39017599;29425901;-436141;4;229;410;Perdida
Zonas Secundarias;Cartagena Express;2024;jun;89704939;66273587;23431352;-27939896;4;293;410;Perdida
Zonas Secundarias;Cartagena Express;2024;jul;74949603;34273783;40675820;16093491;4;253;410;Baja
Zonas Secundarias;Cartagena Express;2024;ago;73362957;41025215;32337742;613645;4;273;410;Perdida
Zonas Secundarias;Cartagena Express;2024;sep;79271837;41269881;38001956;-2879624;4;300;410;Perdida
Zonas Secundarias;Cartagena Express;2024;oct;96525931;40952687;55573244;15718693;4;402;410;Baja
Zonas Secundarias;Cartagena Express;2024;nov;73879489;31997621;41881868;-293743;4;304;410;Perdida
Zonas Secundarias;Cartagena Express;2024;dic;68096727;27991389;40105338;15592759;4;256;410;Media
Zonas Secundarias;Cuestecitas;2021;ene;201734153;103391313;98342840;38617621;20;1544;2920;Baja
Zonas Secundarias;Cuestecitas;2021;feb;185565727;110542091;75023636;22544442;19;1354;2760;Baja
Zonas Secundarias;Cuestecitas;2021;mar;183748391;110199243;73549148;14944196;17;1370;2440;Baja
Zonas Secundarias;Cuestecitas;2021;abr;215482183;123352260;92129923;26622688;19;1594;2920;Baja
Zonas Secundarias;Cuestecitas;2021;may;237024583;138201358;98823225;38569548;20;1919;2920;Baja
Zonas Secundarias;Cuestecitas;2021;jun;202536676;130547587;71989089;12956332;21;1748;3240;Baja
Zonas Secundarias;Cuestecitas;2021;jul;223984744;136559778;87424966;15648598;21;1547;3240;Baja
Zonas Secundarias;Cuestecitas;2021;ago;224426879;131073103;93353776;11918889;20;1844;3040;Baja
Zonas Secundarias;Cuestecitas;2021;sep;217847244;129858504;87988740;22281073;18;1799;2720;Baja
Zonas Secundarias;Cuestecitas;2021;oct;251300156;129942906;121357250;57212256;18;2065;2720;Media
Zonas Secundarias;Cuestecitas;2021;nov;208787292;122672697;86114595;11841185;18;1655;2880;Baja
Zonas Secundarias;Cuestecitas;2021;dic;243147237;153032372;90114865;17648016;18;1950;2880;Baja
Zonas Secundarias;Cuestecitas;2022;ene;234258982;124200714;110058268;49088856;18;1725;2880;Baja
Zonas Secundarias;Cuestecitas;2022;feb;229234730;137186954;92047776;40760565;18;1712;2880;Baja
Zonas Secundarias;Cuestecitas;2022;mar;238594162;137975092;100619070;37899930;18;1782;2880;Baja
Zonas Secundarias;Cuestecitas;2022;abr;241723128;142079419;99643709;45506636;17;1756;2720;Baja
Zonas Secundarias;Cuestecitas;2022;may;249063741;135981518;113082223;48782782;17;1896;2720;Baja
Zonas Secundarias;Cuestecitas;2022;jun;274935742;146029020;128906722;77455388;17;2053;2720;Media
Zonas Secundarias;Cuestecitas;2022;jul;255740866;151939835;103801031;38588364;16;1761;2560;Baja
Zonas Secundarias;Cuestecitas;2022;ago;239674692;150347792;89326900;18247658;18;1666;2880;Baja
Zonas Secundarias;Cuestecitas;2022;sep;286596508;160237810;126358698;59997088;18;2107;2880;Baja
Zonas Secundarias;Cuestecitas;2022;oct;258718837;153006700;105712137;46469702;19;1974;3040;Baja
